X,Y,fid,pile_id,base_mode,notes,distance,angle,dsm_1
67916.4169370209,224168.315994505,274,P02,perimeter_tin,,68.25,280.189463869652,5.96944618225098
67916.170879982,224168.360220444,275,P02,perimeter_tin,,68.5,280.189463869652,5.96534299850464
67915.9248229432,224168.404446382,276,P02,perimeter_tin,,68.75,280.189463869652,5.96551084518433
67915.6787659043,224168.44867232,277,P02,perimeter_tin,,69,280.189463869652,5.9458475112915
67915.4327088654,224168.492898259,278,P02,perimeter_tin,,69.25,280.189463869652,5.93656921386719
67915.1866518266,224168.537124197,279,P02,perimeter_tin,,69.5,280.189463869652,5.92289686203003
67914.9405947877,224168.581350135,280,P02,perimeter_tin,,69.75,280.189463869652,5.92130422592163
67914.6945377488,224168.625576074,281,P02,perimeter_tin,,70,280.189463869652,5.90014410018921
67914.44848071,224168.669802012,282,P02,perimeter_tin,,70.25,280.189463869652,5.88462209701538
67914.2024236711,224168.71402795,283,P02,perimeter_tin,,70.5,280.189463869652,5.86742782592773
67913.9563666322,224168.758253889,284,P02,perimeter_tin,,70.75,280.189463869652,5.85145282745361
67913.7103095934,224168.802479827,285,P02,perimeter_tin,,71,280.189463869652,5.83855628967285
67913.4642525545,224168.846705765,286,P02,perimeter_tin,,71.25,280.189463869652,5.83786869049072
67913.2306427311,224168.921682263,287,P02,perimeter_tin,,71.5,303.884784803181,5.86015558242798
67913.0231026391,224169.061063432,288,P02,perimeter_tin,,71.75,303.884784803181,5.86143016815186
67912.8155625471,224169.200444601,289,P02,perimeter_tin,,72,303.884784803181,5.84386491775513
67912.6080224551,224169.339825769,290,P02,perimeter_tin,,72.25,303.884784803181,5.86588191986084
67912.4004823631,224169.479206938,291,P02,perimeter_tin,,72.5,303.884784803181,5.88846063613892
67912.1929422711,224169.618588107,292,P02,perimeter_tin,,72.75,303.884784803181,5.89442300796509
67911.9854021791,224169.757969276,293,P02,perimeter_tin,,73,303.884784803181,5.91895151138306
67911.7778620871,224169.897350444,294,P02,perimeter_tin,,73.25,303.884784803181,5.92360162734985
67911.5703219951,224170.036731613,295,P02,perimeter_tin,,73.5,303.884784803181,5.93060207366943
67911.3627819031,224170.176112782,296,P02,perimeter_tin,,73.75,303.884784803181,5.93378353118896
67911.1552418111,224170.315493951,297,P02,perimeter_tin,,74,303.884784803181,5.93683242797852
67910.9477017191,224170.45487512,298,P02,perimeter_tin,,74.25,303.884784803181,5.93648624420166
67910.7401616271,224170.594256288,299,P02,perimeter_tin,,74.5,303.884784803181,5.94536876678467
67910.5326215351,224170.733637457,300,P02,perimeter_tin,,74.75,303.884784803181,5.94319152832031
67910.3250814431,224170.873018626,301,P02,perimeter_tin,,75,303.884784803181,5.96238040924072
67910.1175413511,224171.012399795,302,P02,perimeter_tin,,75.25,303.884784803181,5.94452285766602
67909.9100012591,224171.151780964,303,P02,perimeter_tin,,75.5,303.884784803181,5.93905782699585
67909.7024611671,224171.291162132,304,P02,perimeter_tin,,75.75,303.884784803181,5.93546581268311
67909.4949210751,224171.430543301,305,P02,perimeter_tin,,76,303.884784803181,5.93987083435059
67909.2873809831,224171.56992447,306,P02,perimeter_tin,,76.25,303.884784803181,5.94120407104492
67909.0828514844,224171.713334546,307,P02,perimeter_tin,,76.5,309.652918400351,5.94244003295898
67908.8903704371,224171.872868387,308,P02,perimeter_tin,,76.75,309.652918400351,5.94954109191895
67908.6978893898,224172.032402228,309,P02,perimeter_tin,,77,309.652918400351,5.9599404335022
67908.5054083425,224172.191936069,310,P02,perimeter_tin,,77.25,309.652918400351,5.95959329605103
67908.3129272952,224172.35146991,311,P02,perimeter_tin,,77.5,309.652918400351,5.95682716369629
67908.1204462479,224172.511003752,312,P02,perimeter_tin,,77.75,309.652918400351,5.94186592102051
67907.9279652006,224172.670537593,313,P02,perimeter_tin,,78,309.652918400351,5.90241432189941
67907.7354841533,224172.830071434,314,P02,perimeter_tin,,78.25,309.652918400351,5.86575984954834
67907.543003106,224172.989605275,315,P02,perimeter_tin,,78.5,309.652918400351,5.8161997795105
67907.3468153528,224173.144293892,316,P02,perimeter_tin,,78.75,305.180699361213,5.76903867721558
67907.1424805956,224173.288333147,317,P02,perimeter_tin,,79,305.180699361213,5.74058771133423
67906.9381458384,224173.432372402,318,P02,perimeter_tin,,79.25,305.180699361213,5.73434448242188
67906.7338110813,224173.576411657,319,P02,perimeter_tin,,79.5,305.180699361213,5.75418901443481
67906.5294763241,224173.720450912,320,P02,perimeter_tin,,79.75,305.180699361213,5.80244588851929
67906.2953622924,224173.793022824,321,P02,perimeter_tin,,80,280.06068979636,5.82136535644531
67906.0492064759,224173.83669563,322,P02,perimeter_tin,,80.25,280.06068979636,5.83339071273804
67905.8030506594,224173.880368436,323,P02,perimeter_tin,,80.5,280.06068979636,5.84410095214844
67905.5568948429,224173.924041242,324,P02,perimeter_tin,,80.75,280.06068979636,5.84029197692871
67905.3228907856,224173.853114309,325,P02,perimeter_tin,,81,247.833654177981,5.81352996826172
67905.0913676957,224173.758790087,326,P02,perimeter_tin,,81.25,247.833654177981,5.79303121566772
67904.8598446057,224173.664465865,327,P02,perimeter_tin,,81.5,247.833654177981,5.77285194396973
67904.6308746556,224173.620119087,328,P02,perimeter_tin,,81.75,298.015267467389,5.75732803344727
67904.4101690399,224173.737545793,329,P02,perimeter_tin,,82,298.015267467389,5.7684178352356
67904.1894634243,224173.854972498,330,P02,perimeter_tin,,82.25,298.015267467389,5.75941753387451
67903.9687578086,224173.972399204,331,P02,perimeter_tin,,82.5,298.015267467389,5.75893402099609
67903.748052193,224174.08982591,332,P02,perimeter_tin,,82.75,298.015267467389,5.76776933670044
67903.5273465773,224174.207252616,333,P02,perimeter_tin,,83,298.015267467389,5.79287099838257
67903.3066409617,224174.324679321,334,P02,perimeter_tin,,83.25,298.015267467389,5.79376220703125
67903.0859353461,224174.442106027,335,P02,perimeter_tin,,83.5,298.015267467389,5.78000831604004
67902.8652297304,224174.559532733,336,P02,perimeter_tin,,83.75,298.015267467389,5.77750539779663
67902.6445241148,224174.676959439,337,P02,perimeter_tin,,84,298.015267467389,5.77238941192627
67902.4238184991,224174.794386144,338,P02,perimeter_tin,,84.25,298.015267467389,5.78664922714233
67902.1930602046,224174.87151663,339,P02,perimeter_tin,,84.5,270,5.78737688064575
67901.9430602046,224174.87151663,340,P02,perimeter_tin,,84.75,270,5.76755332946777
67901.6930602046,224174.87151663,341,P02,perimeter_tin,,85,270,5.78437328338623
67901.4430602046,224174.87151663,342,P02,perimeter_tin,,85.25,270,5.77710723876953
67901.1930602046,224174.87151663,343,P02,perimeter_tin,,85.5,270,5.77578544616699
67900.9430602046,224174.87151663,344,P02,perimeter_tin,,85.75,270,5.77375459671021
67900.6930602046,224174.87151663,345,P02,perimeter_tin,,86,270,5.77063369750977
67900.4430602046,224174.87151663,346,P02,perimeter_tin,,86.25,270,5.77493095397949
67900.2013286323,224174.910867247,347,P02,perimeter_tin,,86.5,293.732939804153,5.79241514205933
67899.9724707925,224175.01148578,348,P02,perimeter_tin,,86.75,293.732939804153,5.72773838043213
67899.7436129527,224175.112104313,349,P02,perimeter_tin,,87,293.732939804153,5.67085933685303
67899.514755113,224175.212722846,350,P02,perimeter_tin,,87.25,293.732939804153,5.64297533035278
67899.2858972732,224175.313341379,351,P02,perimeter_tin,,87.5,293.732939804153,5.66339302062988
67899.0570394335,224175.413959912,352,P02,perimeter_tin,,87.75,293.732939804153,5.66983318328857
67898.8281815937,224175.514578445,353,P02,perimeter_tin,,88,293.732939804153,5.68215322494507
67898.599323754,224175.615196978,354,P02,perimeter_tin,,88.25,293.732939804153,5.66998815536499
67898.3855988108,224175.74227314,355,P02,perimeter_tin,,88.5,305.803344107663,5.67744541168213
67898.1828413918,224175.888524393,356,P02,perimeter_tin,,88.75,305.803344107663,5.67553329467773
67897.9800839727,224176.034775646,357,P02,perimeter_tin,,89,305.803344107663,5.68137359619141
67897.7773265537,224176.181026899,358,P02,perimeter_tin,,89.25,305.803344107663,5.67560720443726
67897.5745691347,224176.327278152,359,P02,perimeter_tin,,89.5,305.803344107663,5.68444585800171
67897.4725405379,224176.553328427,360,P02,perimeter_tin,,89.75,337.422973010043,5.68829345703125
67897.3765592563,224176.784169484,361,P02,perimeter_tin,,90,337.422973010043,5.68290996551514
67897.2805779747,224177.015010541,362,P02,perimeter_tin,,90.25,337.422973010043,5.69652128219604
67897.1845966931,224177.245851598,363,P02,perimeter_tin,,90.5,337.422973010043,5.74354982376099
67897.0886154115,224177.476692655,364,P02,perimeter_tin,,90.75,337.422973010043,5.76915788650513
67896.9926341299,224177.707533712,365,P02,perimeter_tin,,91,337.422973010043,5.79464149475098
67896.8966528484,224177.938374769,366,P02,perimeter_tin,,91.25,337.422973010043,5.80730819702148
67896.8006715668,224178.169215826,367,P02,perimeter_tin,,91.5,337.422973010043,5.81687545776367
67896.7046902852,224178.400056883,368,P02,perimeter_tin,,91.75,337.422973010043,5.82185554504395
67896.6087090036,224178.63089794,369,P02,perimeter_tin,,92,337.422973010043,5.82247447967529
67896.512727722,224178.861738997,370,P02,perimeter_tin,,92.25,337.422973010043,5.82020235061646
67896.4167464404,224179.092580054,371,P02,perimeter_tin,,92.5,337.422973010043,5.8181209564209
67896.3322369155,224179.326983883,372,P02,perimeter_tin,,92.75,348.07067782282,5.81020164489746
67896.2805606834,224179.571584715,373,P02,perimeter_tin,,93,348.07067782282,5.80783987045288
67896.2288844513,224179.816185547,374,P02,perimeter_tin,,93.25,348.07067782282,5.80789947509766
67896.1772082192,224180.060786379,375,P02,perimeter_tin,,93.5,348.07067782282,5.80411005020142
67896.1255319871,224180.305387211,376,P02,perimeter_tin,,93.75,348.07067782282,5.81197309494019
67896.0738557549,224180.549988043,377,P02,perimeter_tin,,94,348.07067782282,5.80477237701416
67896.0221795228,224180.794588875,378,P02,perimeter_tin,,94.25,348.07067782282,5.81154870986938
67895.9705032907,224181.039189707,379,P02,perimeter_tin,,94.5,348.07067782282,5.81510162353516
67895.9188270586,224181.283790539,380,P02,perimeter_tin,,94.75,348.07067782282,5.81498575210571
67895.8671508264,224181.528391371,381,P02,perimeter_tin,,95,348.07067782282,5.81590890884399
67895.8154745943,224181.772992203,382,P02,perimeter_tin,,95.25,348.07067782282,5.79970264434814
67895.7637983622,224182.017593035,383,P02,perimeter_tin,,95.5,348.07067782282,5.79641914367676
67895.7121221301,224182.262193867,384,P02,perimeter_tin,,95.75,348.07067782282,5.78921699523926
67895.660445898,224182.506794699,385,P02,perimeter_tin,,96,348.07067782282,5.77741384506226
67895.7468641169,224182.733306872,386,P02,perimeter_tin,,96.25,26.8544213401943,5.78160667419434
67895.8597954028,224182.956346161,387,P02,perimeter_tin,,96.5,26.8544213401943,5.7926721572876
67895.9727266886,224183.179385451,388,P02,perimeter_tin,,96.75,26.8544213401943,5.80936002731323
67896.0856579745,224183.40242474,389,P02,perimeter_tin,,97,26.8544213401943,5.83573341369629
67896.1985892603,224183.62546403,390,P02,perimeter_tin,,97.25,26.8544213401943,5.86509275436401
67896.3463708604,224183.818337059,391,P02,perimeter_tin,,97.5,54.9041832131855,5.85864067077637
67896.5509187846,224183.962073438,392,P02,perimeter_tin,,97.75,54.9041832131855,5.8275785446167
67896.7554667088,224184.105809818,393,P02,perimeter_tin,,98,54.9041832131855,5.80988883972168
67896.960014633,224184.249546197,394,P02,perimeter_tin,,98.25,54.9041832131855,5.81677579879761
67897.1645625572,224184.393282576,395,P02,perimeter_tin,,98.5,54.9041832131855,5.82379674911499
67897.3691104814,224184.537018955,396,P02,perimeter_tin,,98.75,54.9041832131855,5.83181667327881
67897.5736584057,224184.680755334,397,P02,perimeter_tin,,99,54.9041832131855,5.83630037307739
67897.7782063299,224184.824491713,398,P02,perimeter_tin,,99.25,54.9041832131855,5.8468861579895
67897.9800540412,224184.969995669,399,P02,perimeter_tin,,99.5,11.5138311846473,5.85756731033325
67898.0299551617,224185.214964806,400,P02,perimeter_tin,,99.75,11.5138311846473,5.83980941772461
67898.0798562823,224185.459933943,401,P02,perimeter_tin,,100,11.5138311846473,5.84381437301636
67898.1297574028,224185.70490308,402,P02,perimeter_tin,,100.25,11.5138311846473,5.86781549453735
67898.1796585233,224185.949872217,403,P02,perimeter_tin,,100.5,11.5138311846473,5.87919807434082
67898.2295596439,224186.194841355,404,P02,perimeter_tin,,100.75,11.5138311846473,5.88057994842529
67898.2794607644,224186.439810492,405,P02,perimeter_tin,,101,11.5138311846473,5.85437917709351
67898.3669996397,224186.657203072,406,P02,perimeter_tin,,101.25,60.9453959022499,5.84152984619141
67898.5855389588,224186.778613805,407,P02,perimeter_tin,,101.5,60.9453959022499,5.82342147827148
67898.8040782778,224186.900024537,408,P02,perimeter_tin,,101.75,60.9453959022499,5.7831768989563
67899.0211620989,224187.007240472,409,P02,perimeter_tin,,102,130.763605200461,5.76564788818359
67899.2105145893,224186.844005567,410,P02,perimeter_tin,,102.25,130.763605200461,5.77203941345215
67899.3998670797,224186.680770661,411,P02,perimeter_tin,,102.5,130.763605200461,5.7748818397522
67899.6300960308,224186.648154032,412,P02,perimeter_tin,,102.75,83.990994043543,5.78568458557129
67899.878722394,224186.674325228,413,P02,perimeter_tin,,103,83.990994043543,5.79306316375732
67900.0816215599,224186.766480791,414,P02,perimeter_tin,,103.25,26.565051177078,5.81066513061523
67900.1934249588,224186.990087589,415,P02,perimeter_tin,,103.5,26.565051177078,5.81098651885986
67900.3052283576,224187.213694386,416,P02,perimeter_tin,,103.75,26.565051177078,5.81578254699707
67900.4170317565,224187.437301184,417,P02,perimeter_tin,,104,26.565051177078,5.80309247970581
67900.6462942137,224187.510469191,418,P02,perimeter_tin,,104.25,77.4711922870295,5.76814365386963
67900.8656587423,224187.423414635,419,P02,perimeter_tin,,104.5,122.347443499228,5.74167919158936
67901.0768635112,224187.289651615,420,P02,perimeter_tin,,104.75,122.347443499228,5.73066759109497
67901.252424048,224187.11772738,421,P02,perimeter_tin,,105,143.746162263024,5.7436375617981
67901.4387512942,224187.028533051,422,P02,perimeter_tin,,105.25,74.0546040993834,5.76653337478638
67901.6791322811,224187.097213333,423,P02,perimeter_tin,,105.5,74.0546040993834,5.78023433685303
67901.919513268,224187.165893614,424,P02,perimeter_tin,,105.75,74.0546040993834,5.81651878356934
67902.159894255,224187.234573896,425,P02,perimeter_tin,,106,74.0546040993834,5.83460569381714
67902.4002752419,224187.303254178,426,P02,perimeter_tin,,106.25,74.0546040993834,5.81968641281128
67902.6406562288,224187.37193446,427,P02,perimeter_tin,,106.5,74.0546040993834,5.80598258972168
67902.8810372157,224187.440614742,428,P02,perimeter_tin,,106.75,74.0546040993834,5.79042291641235
67903.1214182026,224187.509295024,429,P02,perimeter_tin,,107,74.0546040993834,5.79579401016235
67903.3617991895,224187.577975306,430,P02,perimeter_tin,,107.25,74.0546040993834,5.79623603820801
67903.5465582065,224187.714376046,431,P02,perimeter_tin,,107.5,27.1496816971354,5.78663110733032
67903.6606373684,224187.936830412,432,P02,perimeter_tin,,107.75,27.1496816971354,5.76014852523804
67903.7747165303,224188.159284778,433,P02,perimeter_tin,,108,27.1496816971354,5.76441717147827
67903.8319292674,224188.400041003,434,P02,perimeter_tin,,108.25,8.5307656095072,5.74662971496582
67903.8690143806,224188.647275091,435,P02,perimeter_tin,,108.5,8.5307656095072,5.76960802078247
67903.9060994938,224188.894509179,436,P02,perimeter_tin,,108.75,8.5307656095072,5.75437068939209
67903.9431846071,224189.141743267,437,P02,perimeter_tin,,109,8.5307656095072,5.71403121948242
67904.0962671923,224189.339335892,438,P02,perimeter_tin,,109.25,37.806529944845,5.68146419525146
67904.2495164681,224189.53685718,439,P02,perimeter_tin,,109.5,37.806529944845,5.66400289535522
67904.4027657438,224189.734378469,440,P02,perimeter_tin,,109.75,37.806529944845,5.66978740692139
67904.5560150195,224189.931899758,441,P02,perimeter_tin,,110,37.806529944845,5.73669481277466
67904.7110417639,224190.128014497,442,P02,perimeter_tin,,110.25,38.9041384549,5.74976062774658
67904.8680465809,224190.322563944,443,P02,perimeter_tin,,110.5,38.9041384549,5.70866727828979
67905.025051398,224190.517113391,444,P02,perimeter_tin,,110.75,38.9041384549,5.67775821685791
67905.1820562151,224190.711662839,445,P02,perimeter_tin,,111,38.9041384549,5.66038179397583
67905.3390610321,224190.906212286,446,P02,perimeter_tin,,111.25,38.9041384549,5.69617319107056
67905.3850163431,224191.150630298,447,P02,perimeter_tin,,111.5,9.46232220766006,5.72682619094849
67905.4261160899,224191.397228779,448,P02,perimeter_tin,,111.75,9.46232220766006,5.70397186279297
67905.4672158367,224191.64382726,449,P02,perimeter_tin,,112,9.46232220766006,5.64323043823242
67905.6644852715,224191.792519591,450,P02,perimeter_tin,,112.25,54.706652409185,5.64820957183838
67905.8685364409,224191.936960306,451,P02,perimeter_tin,,112.5,54.706652409185,5.65892124176025
67906.0725876103,224192.081401022,452,P02,perimeter_tin,,112.75,54.706652409185,5.6535472869873
67906.2766387797,224192.225841737,453,P02,perimeter_tin,,113,54.706652409185,5.65793132781982
67906.4806899491,224192.370282453,454,P02,perimeter_tin,,113.25,54.706652409185,5.66595649719238
67906.6847411185,224192.514723168,455,P02,perimeter_tin,,113.5,54.706652409185,5.70385074615479
67906.8993039396,224192.618449689,456,P02,perimeter_tin,,113.75,96.3401917467896,5.74251651763916
67907.1477748733,224192.590841807,457,P02,perimeter_tin,,114,96.3401917467896,5.71133899688721
67907.3087834116,224192.70920407,458,P02,perimeter_tin,,114.25,21.8014094844862,5.60237455368042
67907.4016310807,224192.941323242,459,P02,perimeter_tin,,114.5,21.8014094844862,5.49285840988159
67907.5551050843,224193.13729686,460,P02,perimeter_tin,,114.75,39.8055710922652,5.47676658630371
67907.7151511842,224193.32935218,461,P02,perimeter_tin,,115,39.8055710922652,5.46054983139038
67907.8761773801,224193.52004769,462,P02,perimeter_tin,,115.25,68.6293777297699,5.43968534469604
67908.108988075,224193.611147527,463,P02,perimeter_tin,,115.5,68.6293777297699,5.46641302108765
67908.34179877,224193.702247364,464,P02,perimeter_tin,,115.75,68.6293777297699,5.479651927948
67908.5746094649,224193.793347201,465,P02,perimeter_tin,,116,68.6293777297699,5.49783515930176
67908.7348882074,224193.983918707,466,P02,perimeter_tin,,116.25,39.1736579713363,5.47532272338867
67908.8928064451,224194.177727454,467,P02,perimeter_tin,,116.5,39.1736579713363,5.46232080459595
67909.0507246829,224194.3715362,468,P02,perimeter_tin,,116.75,39.1736579713363,5.44499588012695
67909.2086429207,224194.565344947,469,P02,perimeter_tin,,117,39.1736579713363,5.41961050033569
67909.4267754828,224194.65367657,470,P02,perimeter_tin,,117.25,81.3843518155283,5.46747303009033
67909.6739543589,224194.691127915,471,P02,perimeter_tin,,117.5,81.3843518155283,5.55455684661865
67909.9211332349,224194.72857926,472,P02,perimeter_tin,,117.75,81.3843518155283,5.62682151794434
67910.168312111,224194.766030605,473,P02,perimeter_tin,,118,81.3843518155283,5.67671346664429
67910.415490987,224194.80348195,474,P02,perimeter_tin,,118.25,81.3843518155283,5.72096586227417
67910.6626698631,224194.840933295,475,P02,perimeter_tin,,118.5,81.3843518155283,5.77290678024292
67910.8646047306,224194.957244476,476,P02,perimeter_tin,,118.75,38.9275435933412,5.79232120513916
67911.0216890073,224195.151729771,477,P02,perimeter_tin,,119,38.9275435933412,5.71732616424561
67911.1787732841,224195.346215067,478,P02,perimeter_tin,,119.25,38.9275435933412,5.57038402557373
67911.3358575609,224195.540700362,479,P02,perimeter_tin,,119.5,38.9275435933412,5.5610990524292
67911.4929418376,224195.735185657,480,P02,perimeter_tin,,119.75,38.9275435933412,5.57302713394165
67911.6500261144,224195.929670952,481,P02,perimeter_tin,,120,38.9275435933412,5.58771896362305
67911.783908793,224196.137225076,482,P02,perimeter_tin,,120.25,19.8552143697642,5.59171867370605
67911.868819909,224196.372363551,483,P02,perimeter_tin,,120.5,19.8552143697642,5.57916688919067
67911.9537310249,224196.607502026,484,P02,perimeter_tin,,120.75,19.8552143697642,5.54917907714844
67912.0386421409,224196.842640501,485,P02,perimeter_tin,,121,19.8552143697642,5.5301456451416
67912.1235532568,224197.077778976,486,P02,perimeter_tin,,121.25,19.8552143697642,5.51494312286377
67912.2681634887,224197.273222538,487,P02,perimeter_tin,,121.5,47.3859440311858,5.50850772857666
67912.4521462416,224197.442486671,488,P02,perimeter_tin,,121.75,47.3859440311858,5.48659038543701
67912.667648466,224197.548420323,489,P02,perimeter_tin,,122,79.6951535303683,5.48708820343018
67912.9136159435,224197.593141683,490,P02,perimeter_tin,,122.25,79.6951535303683,5.4948673248291
67913.159583421,224197.637863042,491,P02,perimeter_tin,,122.5,79.6951535303683,5.50518178939819
67913.3341369825,224197.798761092,492,P02,perimeter_tin,,122.75,37.1466866992844,5.51291704177856
67913.4851014045,224197.998034129,493,P02,perimeter_tin,,123,37.1466866992844,5.49653100967407
67913.6531083529,224198.173797943,494,P02,perimeter_tin,,123.25,70.9743939616839,5.45680141448975
67913.8894515984,224198.255295614,495,P02,perimeter_tin,,123.5,70.9743939616839,5.43135929107666
67914.1257948438,224198.336793285,496,P02,perimeter_tin,,123.75,70.9743939616839,5.43996572494507
67914.3621380892,224198.418290955,497,P02,perimeter_tin,,124,70.9743939616839,5.46597194671631
67914.4246956538,224198.538321349,498,P02,perimeter_tin,,124.25,314.028978069076,5.47420358657837
67914.2449485598,224198.712076874,499,P02,perimeter_tin,,124.5,314.028978069076,5.43101024627686
67914.0652014658,224198.885832398,500,P02,perimeter_tin,,124.75,314.028978069076,5.40798568725586
67914.1461975793,224199.093932235,501,P02,perimeter_tin,,125,30.9637565320735,5.41680765151978
67914.2748215182,224199.308305466,502,P02,perimeter_tin,,125.25,30.9637565320735,5.36378812789917
67914.4034454571,224199.522678698,503,P02,perimeter_tin,,125.5,30.9637565320735,5.32931518554688
67914.5320693959,224199.737051929,504,P02,perimeter_tin,,125.75,30.9637565320735,5.31322336196899
67914.7090467028,224199.901043854,505,P02,perimeter_tin,,126,61.3895403343794,5.31033706665039
67914.928520596,224200.020756887,506,P02,perimeter_tin,,126.25,61.3895403343794,5.33939933776855
67915.1479944892,224200.140469919,507,P02,perimeter_tin,,126.5,61.3895403343794,5.33651494979858
67915.3206824313,224200.305729278,508,P02,perimeter_tin,,126.75,27.0720802383952,5.31557083129883
67915.4344601963,224200.528337948,509,P02,perimeter_tin,,127,27.0720802383952,5.27338409423828
67915.5482379612,224200.750946619,510,P02,perimeter_tin,,127.25,27.0720802383952,5.25030422210693
67915.6687068555,224200.969727641,511,P02,perimeter_tin,,127.5,32.4711922898938,5.2607593536377
67915.8029257286,224201.180643013,512,P02,perimeter_tin,,127.75,32.4711922898938,5.33413600921631
67915.9371446016,224201.391558385,513,P02,perimeter_tin,,128,32.4711922898938,5.58410263061523
67916.0773588419,224201.597345527,514,P02,perimeter_tin,,128.25,48.6138807519977,5.71726179122925
67916.264926657,224201.762628057,515,P02,perimeter_tin,,128.5,48.6138807519977,5.68254327774048
67916.452494472,224201.927910587,516,P02,perimeter_tin,,128.75,48.6138807519977,5.67218828201294
67916.6400622871,224202.093193117,517,P02,perimeter_tin,,129,48.6138807519977,5.62163877487183
67916.8276301022,224202.258475647,518,P02,perimeter_tin,,129.25,48.6138807519977,5.59671783447266
67917.0151979172,224202.423758177,519,P02,perimeter_tin,,129.5,48.6138807519977,5.55847311019897
67917.2027657323,224202.589040707,520,P02,perimeter_tin,,129.75,48.6138807519977,5.5425066947937
67917.3903335473,224202.754323237,521,P02,perimeter_tin,,130,48.6138807519977,5.52905464172363
67917.5779013624,224202.919605767,522,P02,perimeter_tin,,130.25,48.6138807519977,5.51691055297852
67917.7889464481,224203.052234429,523,P02,perimeter_tin,,130.5,59.9558399298395,5.52957344055176
67918.0053563924,224203.177401262,524,P02,perimeter_tin,,130.75,59.9558399298395,5.53533315658569
67918.2217663367,224203.302568095,525,P02,perimeter_tin,,131,59.9558399298395,5.53636312484741
67918.438176281,224203.427734927,526,P02,perimeter_tin,,131.25,59.9558399298395,5.53821086883545
67918.6545862253,224203.55290176,527,P02,perimeter_tin,,131.5,59.9558399298395,5.54447078704834
67918.8709961697,224203.678068593,528,P02,perimeter_tin,,131.75,59.9558399298395,5.54847145080566
67919.087406114,224203.803235425,529,P02,perimeter_tin,,132,59.9558399298395,5.56394481658936
67919.3038160583,224203.928402258,530,P02,perimeter_tin,,132.25,59.9558399298395,5.57105731964111
67919.5202260026,224204.053569091,531,P02,perimeter_tin,,132.5,59.9558399298395,5.578857421875
67919.7366359469,224204.178735923,532,P02,perimeter_tin,,132.75,59.9558399298395,5.56844663619995
67919.9530458913,224204.303902756,533,P02,perimeter_tin,,133,59.9558399298395,5.56636476516724
67920.1694558356,224204.429069589,534,P02,perimeter_tin,,133.25,59.9558399298395,5.57785320281982
67920.3858657799,224204.554236421,535,P02,perimeter_tin,,133.5,59.9558399298395,5.59594917297363
67920.6082131404,224204.668123001,536,P02,perimeter_tin,,133.75,64.5235737102448,5.59537696838379
67920.8339037246,224204.775657926,537,P02,perimeter_tin,,134,64.5235737102448,5.61456489562988
67921.0595943089,224204.883192851,538,P02,perimeter_tin,,134.25,64.5235737102448,5.62197637557983
67921.2852848931,224204.990727777,539,P02,perimeter_tin,,134.5,64.5235737102448,5.62708234786987
67921.5109754773,224205.098262702,540,P02,perimeter_tin,,134.75,64.5235737102448,5.62830114364624
67921.7366660616,224205.205797628,541,P02,perimeter_tin,,135,64.5235737102448,5.6208348274231
67921.9623566458,224205.313332553,542,P02,perimeter_tin,,135.25,64.5235737102448,5.6248836517334
67922.1880472301,224205.420867479,543,P02,perimeter_tin,,135.5,64.5235737102448,5.60293436050415
67922.4137378143,224205.528402404,544,P02,perimeter_tin,,135.75,64.5235737102448,5.59100961685181
67922.6394283985,224205.635937329,545,P02,perimeter_tin,,136,64.5235737102448,5.58658981323242
67922.8651189828,224205.743472255,546,P02,perimeter_tin,,136.25,64.5235737102448,5.56974601745605
