X,Y,fid,pile_id,base_mode,notes,distance,angle,dsm_1,plane_predicted_m,plane_residual_m
67938.4462928409,224173.130865583,179,P02,perimeter_tin,,44.5,224.309722801923,5.30290699005127,5.602050054975734,-0.29914306492446396
67938.2716586597,224172.951972031,180,P02,perimeter_tin,,44.75,224.309722801923,5.17794418334961,5.603919319180477,-0.42597513583086677
67938.0970244785,224172.77307848,181,P02,perimeter_tin,,45.0,224.309722801923,5.13056135177612,5.6057885833809,-0.4752272316047792
67937.9223902973,224172.594184929,182,P02,perimeter_tin,,45.25,224.309722801923,5.11259841918945,5.607657847580867,-0.4950594283914178
67937.7477561161,224172.415291377,183,P02,perimeter_tin,,45.5,224.309722801923,5.11202430725098,5.60952711178561,-0.4975028045346299
67937.5731219349,224172.236397826,184,P02,perimeter_tin,,45.75,224.309722801923,5.11044216156006,5.611396375986033,-0.5009542144259722
67937.3984877537,224172.057504274,185,P02,perimeter_tin,,46.0,224.309722801923,5.22817850112915,5.613265640191003,-0.3850871390618522
67937.2238535725,224171.878610723,186,P02,perimeter_tin,,46.25,224.309722801923,5.33549785614014,5.61513490439097,-0.27963704825083013
67937.0469893475,224171.702373553,187,P02,perimeter_tin,,46.5,235.663072125289,5.37987613677979,5.617004681784465,-0.2371285450046754
67936.8405556167,224171.561358962,188,P02,perimeter_tin,,46.75,235.663072125289,5.3894476890564,5.618881263875892,-0.22943357481949178
67936.6341218859,224171.420344371,189,P02,perimeter_tin,,47.0,235.663072125289,5.41454887390137,5.620757845967091,-0.20620897206572142
67936.4276881551,224171.279329781,190,P02,perimeter_tin,,47.25,235.663072125289,5.41597032546997,5.622634428053743,-0.20666410258377343
67936.2212544244,224171.13831519,191,P02,perimeter_tin,,47.5,235.663072125289,5.40765523910522,5.624511010144488,-0.2168557710392678
67936.0148206936,224170.997300599,192,P02,perimeter_tin,,47.75,235.663072125289,5.42818260192871,5.626387592235915,-0.19820499030720473
67935.8083869628,224170.856286008,193,P02,perimeter_tin,,48.0,235.663072125289,5.42649984359741,5.628264174327342,-0.20176433072993127
67935.6019532321,224170.715271418,194,P02,perimeter_tin,,48.25,235.663072125289,5.41557168960571,5.6301407564133115,-0.21456906680760124
67935.3955195013,224170.574256827,195,P02,perimeter_tin,,48.5,235.663072125289,5.41638278961182,5.632017338504738,-0.21563454889291833
67935.1890857705,224170.433242236,196,P02,perimeter_tin,,48.75,235.663072125289,5.40862321853638,5.633893920595938,-0.22527070205955813
67934.9826520398,224170.292227646,197,P02,perimeter_tin,,49.0,235.663072125289,5.39329624176025,5.635770502682135,-0.24247426092188462
67934.7715947641,224170.15854969,198,P02,perimeter_tin,,49.25,239.898695434621,5.40825700759888,5.637639501677768,-0.22938249407888822
67934.5553097637,224170.033167081,199,P02,perimeter_tin,,49.5,239.898695434621,5.3980860710144,5.639499926658345,-0.24141385564394557
67934.3390247634,224169.907784472,200,P02,perimeter_tin,,49.75,239.898695434621,5.40756177902222,5.641360351638696,-0.2337985726164753
67934.122739763,224169.782401863,201,P02,perimeter_tin,,50.0,239.898695434621,5.40040826797485,5.643220776619273,-0.24281250864442327
67933.9064547626,224169.657019254,202,P02,perimeter_tin,,50.25,239.898695434621,5.40219497680664,5.645081201600078,-0.24288622479343847
67933.6777582036,224169.559933026,203,P02,perimeter_tin,,50.5,252.734190504909,5.41611242294312,5.646880606962441,-0.23076818401932098
67933.4390236826,224169.485731756,204,P02,perimeter_tin,,50.75,252.734190504909,5.432204246521,5.648630662147525,-0.21642641562652543
67933.2002891616,224169.411530486,205,P02,perimeter_tin,,51.0,252.734190504909,5.44506359100342,5.650380717332837,-0.20531712632941712
67932.9615546406,224169.337329216,206,P02,perimeter_tin,,51.25,252.734190504909,5.45102214813232,5.652130772517921,-0.2011086243856015
67932.7228201196,224169.263127946,207,P02,perimeter_tin,,51.5,252.734190504909,5.46624422073364,5.653880827703006,-0.1876366069693658
67932.4840855986,224169.188926676,208,P02,perimeter_tin,,51.75,252.734190504909,5.47421741485596,5.6556308828883175,-0.1814134680323578
67932.2453510776,224169.114725406,209,P02,perimeter_tin,,52.0,252.734190504909,5.48311281204224,5.657380938073402,-0.17426812603116204
67932.0066165565,224169.040524136,210,P02,perimeter_tin,,52.25,252.734190504909,5.48582553863525,5.6591309932591685,-0.1733054546239181
67931.7678820355,224168.966322866,211,P02,perimeter_tin,,52.5,252.734190504909,5.49461555480957,5.66088104844448,-0.16626549363490994
67931.5291475145,224168.892121596,212,P02,perimeter_tin,,52.75,252.734190504909,5.5091700553894,5.662631103629565,-0.15346104824016482
67931.2801020475,224168.870358824,213,P02,perimeter_tin,,53.0,265.01758040959,5.54033422470093,5.664193698901727,-0.12385947420079635
67931.031046699,224168.848646307,214,P02,perimeter_tin,,53.25,265.01758040959,5.58517217636108,5.665756114518672,-0.08058393815759146
67930.7819913506,224168.826933789,215,P02,perimeter_tin,,53.5,265.01758040959,5.60531330108643,5.6673185301401645,-0.06200522905373429
67930.5329360022,224168.805221272,216,P02,perimeter_tin,,53.75,265.01758040959,5.63192510604858,5.6688809457564275,-0.036955839707847105
67930.2838806537,224168.783508754,217,P02,perimeter_tin,,54.0,265.01758040959,5.65613508224487,5.670443361378375,-0.01430827913350452
67930.0348253053,224168.761796237,218,P02,perimeter_tin,,54.25,265.01758040959,5.63698053359985,5.672005776994865,-0.03502524339501534
67929.7857699569,224168.740083719,219,P02,perimeter_tin,,54.5,265.01758040959,5.63694477081299,5.6735681926161305,-0.03662342180314049
67929.5367146084,224168.718371202,220,P02,perimeter_tin,,54.75,265.01758040959,5.64946985244751,5.675130608233076,-0.025660755785565925
67929.28765926,224168.696658684,221,P02,perimeter_tin,,55.0,265.01758040959,5.65778255462646,5.676693023854568,-0.018910469228107907
67929.0386039116,224168.674946166,222,P02,perimeter_tin,,55.25,265.01758040959,5.67527008056641,5.6782554394758336,-0.002985358909423752
67928.7895485632,224168.653233649,223,P02,perimeter_tin,,55.5,265.01758040959,5.67747402191162,5.679817855092097,-0.0023438331804763735
67928.5404932147,224168.631521131,224,P02,perimeter_tin,,55.75,265.01758040959,5.68963527679443,5.681380270713817,0.00825500608061347
67928.2920896101,224168.656759887,225,P02,perimeter_tin,,56.0,276.572994986314,5.72099494934082,5.682716911467878,0.03827803787294215
67928.043732903,224168.685377121,226,P02,perimeter_tin,,56.25,276.572994986314,5.7484769821167,5.684037306114988,0.06443967600171252
67927.795376196,224168.713994355,227,P02,perimeter_tin,,56.5,276.572994986314,5.77021455764771,5.68535770076187,0.08485685688584077
67927.5470194889,224168.742611588,228,P02,perimeter_tin,,56.75,276.572994986314,5.76383876800537,5.686678095413981,0.07716067259138892
67927.2986627819,224168.771228822,229,P02,perimeter_tin,,57.0,276.572994986314,5.76415395736694,5.687998490060863,0.07615546730607647
67927.0503060749,224168.799846056,230,P02,perimeter_tin,,57.25,276.572994986314,5.76955556869507,5.689318884707745,0.08023668398732475
67926.8019493678,224168.82846329,231,P02,perimeter_tin,,57.5,276.572994986314,5.80377149581909,5.690639279355082,0.11313221646400784
67926.5535926608,224168.857080523,232,P02,perimeter_tin,,57.75,276.572994986314,5.82651233673096,5.691959674006739,0.13455266272422062
67926.3052359537,224168.885697757,233,P02,perimeter_tin,,58.0,276.572994986314,5.84940052032471,5.693280068654076,0.15612045167063382
67926.0568792467,224168.914314991,234,P02,perimeter_tin,,58.25,276.572994986314,5.8751859664917,5.694600463300958,0.18058550319074218
67925.8085225396,224168.942932224,235,P02,perimeter_tin,,58.5,276.572994986314,5.88496351242065,5.69592085795307,0.18904265446758028
67925.5601658326,224168.971549458,236,P02,perimeter_tin,,58.75,276.572994986314,5.88242816925049,5.697241252599952,0.18518691665053844
67925.3118091256,224169.000166692,237,P02,perimeter_tin,,59.0,276.572994986314,5.89972639083862,5.698561647246606,0.20116474359201408
67925.0634524185,224169.028783926,238,P02,perimeter_tin,,59.25,276.572994986314,5.8876314163208,5.699882041893943,0.1877493744268568
67924.8150957115,224169.057401159,239,P02,perimeter_tin,,59.5,276.572994986314,5.91464805603027,5.7012024365456,0.2134456194846699
67924.6046264568,224168.938125531,240,P02,perimeter_tin,,59.75,234.688786561618,5.93893146514893,5.702999904244962,0.2359315609039685
67924.4006203365,224168.793621196,241,P02,perimeter_tin,,60.0,234.688786561618,5.97432613372803,5.704878754751235,0.26944737897679527
67924.1966142162,224168.649116861,242,P02,perimeter_tin,,60.25,234.688786561618,5.96651840209961,5.706757605257508,0.2597607968421025
67923.9861062096,224168.516616843,243,P02,perimeter_tin,,60.5,248.428692808636,5.93715953826904,5.708617816336755,0.2285417219322854
67923.7536160296,224168.424702121,244,P02,perimeter_tin,,60.75,248.428692808636,5.94216012954712,5.710415009530607,0.23174512001651326
67923.5211258495,224168.332787398,245,P02,perimeter_tin,,61.0,248.428692808636,5.94696378707886,5.71221220273037,0.23475158434848975
67923.2886356695,224168.240872676,246,P02,perimeter_tin,,61.25,248.428692808636,5.96583366394043,5.714009395924222,0.2518242680162075
67923.0561454894,224168.148957954,247,P02,perimeter_tin,,61.5,248.428692808636,5.97656059265137,5.715806589118756,0.2607540035326137
67922.8236553094,224168.057043231,248,P02,perimeter_tin,,61.75,248.428692808636,6.00551795959473,5.717603782317383,0.28791417727734725
67922.5911651294,224167.965128509,249,P02,perimeter_tin,,62.0,248.428692808636,6.01739740371704,5.719400975511462,0.29799642820557803
67922.3586749493,224167.873213787,250,P02,perimeter_tin,,62.25,248.428692808636,6.03426504135132,5.721198168706223,0.3130668726450967
67922.1261847693,224167.781299064,251,P02,perimeter_tin,,62.5,248.428692808636,6.03364896774292,5.72299536190485,0.3106536058380698
67921.8822336189,224167.763242344,252,P02,perimeter_tin,,62.75,273.930175545926,6.03812789916992,5.724510578382706,0.3136173207872144
67921.6328215391,224167.780377525,253,P02,perimeter_tin,,63.0,273.930175545926,6.06659173965454,5.725891438441067,0.34070030121347283
67921.3834094592,224167.797512706,254,P02,perimeter_tin,,63.25,273.930175545926,6.0892391204834,5.727272298499884,0.3619668219835166
67921.1339973794,224167.814647887,255,P02,perimeter_tin,,63.5,273.930175545926,6.08984899520874,5.728653158558245,0.36119583665049504
67920.8845852995,224167.831783068,256,P02,perimeter_tin,,63.75,273.930175545926,6.07985591888428,5.7300340186170615,0.3498219002672185
67917.4011651764,224168.139090752,270,P02,perimeter_tin,,67.25,280.189463869652,5.97061157226562,5.748998429347921,0.22161314291769862
67917.1551081375,224168.18331669,271,P02,perimeter_tin,,67.5,280.189463869652,5.9759373664856,5.750231557370171,0.22570580911542937
67916.9090510986,224168.227542628,272,P02,perimeter_tin,,67.75,280.189463869652,5.96913766860962,5.751464685391966,0.21767298321765427
67916.6629940598,224168.271768567,273,P02,perimeter_tin,,68.0,280.189463869652,5.97510671615601,5.7526978134087585,0.22240890274725178
67916.4169370209,224168.315994505,274,P02,perimeter_tin,,68.25,280.189463869652,5.96944618225098,5.753930941431008,0.21551524081997186
67916.170879982,224168.360220444,275,P02,perimeter_tin,,68.5,280.189463869652,5.96534299850464,5.755164069448483,0.21017892905615643
67915.9248229432,224168.404446382,276,P02,perimeter_tin,,68.75,280.189463869652,5.96551084518433,5.756397197470051,0.20911364771427898
67915.6787659043,224168.44867232,277,P02,perimeter_tin,,69.0,280.189463869652,5.9458475112915,5.757630325492073,0.18821718579942726
67915.4327088654,224168.492898259,278,P02,perimeter_tin,,69.25,280.189463869652,5.93656921386719,5.758863453509548,0.17770576035764218
67915.1866518266,224168.537124197,279,P02,perimeter_tin,,69.5,280.189463869652,5.92289686203003,5.760096581530888,0.16280028049914197
67914.9405947877,224168.581350135,280,P02,perimeter_tin,,69.75,280.189463869652,5.92130422592163,5.761329709552911,0.1599745163687194
67914.6945377488,224168.625576074,281,P02,perimeter_tin,,70.0,280.189463869652,5.90014410018921,5.7625628375703855,0.13758126261882442
67914.44848071,224168.669802012,282,P02,perimeter_tin,,70.25,280.189463869652,5.88462209701538,5.763795965591953,0.12082613142342691
67914.2024236711,224168.71402795,283,P02,perimeter_tin,,70.5,280.189463869652,5.86742782592773,5.765029093613975,0.10239873231375451
67913.9563666322,224168.758253889,284,P02,perimeter_tin,,70.75,280.189463869652,5.85145282745361,5.766262221631223,0.0851906058223868
67913.7103095934,224168.802479827,285,P02,perimeter_tin,,71.0,280.189463869652,5.83855628967285,5.7674953496527905,0.07106094002005925
67913.4642525545,224168.846705765,286,P02,perimeter_tin,,71.25,280.189463869652,5.83786869049072,5.76872847767504,0.06914021281567972
67913.2306427311,224168.921682263,287,P02,perimeter_tin,,71.5,303.884784803181,5.86015558242798,5.7697432810980445,0.09041230132993583
67913.0231026391,224169.061063432,288,P02,perimeter_tin,,71.75,303.884784803181,5.86143016815186,5.7703008205198785,0.09112934763198144
67912.8155625471,224169.200444601,289,P02,perimeter_tin,,72.0,303.884784803181,5.84386491775513,5.77085835994194,0.07300655781318977
67912.6080224551,224169.339825769,290,P02,perimeter_tin,,72.25,303.884784803181,5.86588191986084,5.771415899368321,0.09446602049251851
67912.4004823631,224169.479206938,291,P02,perimeter_tin,,72.5,303.884784803181,5.88846063613892,5.77197343879061,0.11648719734830948
67912.1929422711,224169.618588107,292,P02,perimeter_tin,,72.75,303.884784803181,5.89442300796509,5.772530978212444,0.12189202975264557
67911.9854021791,224169.757969276,293,P02,perimeter_tin,,73.0,303.884784803181,5.91895151138306,5.7730885176345055,0.14586299374855471
67911.7778620871,224169.897350444,294,P02,perimeter_tin,,73.25,303.884784803181,5.92360162734985,5.773646057061114,0.14995557028873563
67911.5703219951,224170.036731613,295,P02,perimeter_tin,,73.5,303.884784803181,5.93060207366943,5.774203596482948,0.1563984771864817
67911.3627819031,224170.176112782,296,P02,perimeter_tin,,73.75,303.884784803181,5.93378353118896,5.77476113590501,0.15902239528395068
67911.1552418111,224170.315493951,297,P02,perimeter_tin,,74.0,303.884784803181,5.93683242797852,5.775318675327071,0.16151375265144896
67910.9477017191,224170.45487512,298,P02,perimeter_tin,,74.25,303.884784803181,5.93648624420166,5.775876214748905,0.16061002945275504
67910.7401616271,224170.594256288,299,P02,perimeter_tin,,74.5,303.884784803181,5.94536876678467,5.776433754175514,0.16893501260915578
67910.5326215351,224170.733637457,300,P02,perimeter_tin,,74.75,303.884784803181,5.94319152832031,5.776991293597575,0.16620023472273449
67910.3250814431,224170.873018626,301,P02,perimeter_tin,,75.0,303.884784803181,5.96238040924072,5.777548833019409,0.18483157622131063
67910.1175413511,224171.012399795,302,P02,perimeter_tin,,75.25,303.884784803181,5.94452285766602,5.778106372441471,0.16641648522454933
67909.9100012591,224171.151780964,303,P02,perimeter_tin,,75.5,303.884784803181,5.93905782699585,5.778663911863532,0.1603939151323175
67909.7024611671,224171.291162132,304,P02,perimeter_tin,,75.75,303.884784803181,5.93546581268311,5.779221451290141,0.15624436139296893
67909.4949210751,224171.430543301,305,P02,perimeter_tin,,76.0,303.884784803181,5.93987083435059,5.779778990712202,0.16009184363838802
67909.2873809831,224171.56992447,306,P02,perimeter_tin,,76.25,303.884784803181,5.94120407104492,5.780336530133809,0.1608675409111111
67909.0828514844,224171.713334546,307,P02,perimeter_tin,,76.5,309.652918400351,5.94244003295898,5.780857377716302,0.161582655242678
67908.8903704371,224171.872868387,308,P02,perimeter_tin,,76.75,309.652918400351,5.94954109191895,5.781231383848535,0.16830970807041457
67908.6978893898,224172.032402228,309,P02,perimeter_tin,,77.0,309.652918400351,5.9599404335022,5.7816053899807685,0.17833504352143148
67908.5054083425,224172.191936069,310,P02,perimeter_tin,,77.25,309.652918400351,5.95959329605103,5.781979396113002,0.17761389993802812
67908.3129272952,224172.35146991,311,P02,perimeter_tin,,77.5,309.652918400351,5.95682716369629,5.782353402245462,0.1744737614508276
67908.1204462479,224172.511003752,312,P02,perimeter_tin,,77.75,309.652918400351,5.94186592102051,5.782727408372921,0.15913851264758883
67907.9279652006,224172.670537593,313,P02,perimeter_tin,,78.0,309.652918400351,5.90241432189941,5.783101414505154,0.1193129073942556
67907.7354841533,224172.830071434,314,P02,perimeter_tin,,78.25,309.652918400351,5.86575984954834,5.783475420637387,0.08228442891095256
67907.543003106,224172.989605275,315,P02,perimeter_tin,,78.5,309.652918400351,5.8161997795105,5.7838494267696205,0.032350352740879273
67907.3468153528,224173.144293892,316,P02,perimeter_tin,,78.75,305.180699361213,5.76903867721558,5.784268063835725,-0.015229386620145391
67907.1424805956,224173.288333147,317,P02,perimeter_tin,,79.0,305.180699361213,5.74058771133423,5.784784795645692,-0.04419708431146141
67906.9381458384,224173.432372402,318,P02,perimeter_tin,,79.25,305.180699361213,5.73434448242188,5.785301527455886,-0.05095704503400533
67906.7338110813,224173.576411657,319,P02,perimeter_tin,,79.5,305.180699361213,5.75418901443481,5.78581825926517,-0.031629244830360115
67906.5294763241,224173.720450912,320,P02,perimeter_tin,,79.75,305.180699361213,5.80244588851929,5.786334991075364,0.016110897443925687
67906.2953622924,224173.793022824,321,P02,perimeter_tin,,80.0,280.06068979636,5.82136535644531,5.787364117090192,0.034001239355117896
67906.0492064759,224173.83669563,322,P02,perimeter_tin,,80.25,280.06068979636,5.83339071273804,5.788600438916546,0.044790273821493365
67905.8030506594,224173.880368436,323,P02,perimeter_tin,,80.5,280.06068979636,5.84410095214844,5.789836760743583,0.054264191404857165
67905.5568948429,224173.924041242,324,P02,perimeter_tin,,80.75,280.06068979636,5.84029197692871,5.791073082570165,0.04921889435854521
67905.3228907856,224173.853114309,325,P02,perimeter_tin,,81.0,247.833654177981,5.81352996826172,5.792779932455687,0.020750035806032407
67905.0913676957,224173.758790087,326,P02,perimeter_tin,,81.25,247.833654177981,5.79303121566772,5.794582847839138,-0.0015516321714175163
67904.8598446057,224173.664465865,327,P02,perimeter_tin,,81.5,247.833654177981,5.77285194396973,5.796385763223043,-0.02353381925331277
67904.6308746556,224173.620119087,328,P02,perimeter_tin,,81.75,298.015267467389,5.75732803344727,5.797937453454097,-0.040609420006826547
67904.4101690399,224173.737545793,329,P02,perimeter_tin,,82.0,298.015267467389,5.7684178352356,5.798675945472041,-0.030258110236441205
67904.1894634243,224173.854972498,330,P02,perimeter_tin,,82.25,298.015267467389,5.75941753387451,5.799414437494079,-0.03999690361956887
67903.9687578086,224173.972399204,331,P02,perimeter_tin,,82.5,298.015267467389,5.75893402099609,5.800152929511796,-0.041218908515705976
67903.748052193,224174.08982591,332,P02,perimeter_tin,,82.75,298.015267467389,5.76776933670044,5.800891421529286,-0.03312208482884582
67903.5273465773,224174.207252616,333,P02,perimeter_tin,,83.0,298.015267467389,5.79287099838257,5.801629913547231,-0.008758915164660763
67903.3066409617,224174.324679321,334,P02,perimeter_tin,,83.25,298.015267467389,5.79376220703125,5.802368405569268,-0.008606198538018361
67903.0859353461,224174.442106027,335,P02,perimeter_tin,,83.5,298.015267467389,5.78000831604004,5.803106897586531,-0.023098581546491026
67902.8652297304,224174.559532733,336,P02,perimeter_tin,,83.75,298.015267467389,5.77750539779663,5.803845389604476,-0.026339991807845742
67902.6445241148,224174.676959439,337,P02,perimeter_tin,,84.0,298.015267467389,5.77238941192627,5.804583881621966,-0.03219446969569528
67902.4238184991,224174.794386144,338,P02,perimeter_tin,,84.25,298.015267467389,5.78664922714233,5.805322373644458,-0.01867314650212748
67902.1930602046,224174.87151663,339,P02,perimeter_tin,,84.5,270.0,5.78737688064575,5.806310280930347,-0.018933400284597113
67901.9430602046,224174.87151663,340,P02,perimeter_tin,,84.75,270.0,5.76755332946777,5.80777559083117,-0.040222261363400236
67901.6930602046,224174.87151663,341,P02,perimeter_tin,,85.0,270.0,5.78437328338623,5.80924090073222,-0.024867617345990745
67901.4430602046,224174.87151663,342,P02,perimeter_tin,,85.25,270.0,5.77710723876953,5.810706210633043,-0.033598971863512794
67901.1930602046,224174.87151663,343,P02,perimeter_tin,,85.5,270.0,5.77578544616699,5.812171520533866,-0.036386074366875576
67900.9430602046,224174.87151663,344,P02,perimeter_tin,,85.75,270.0,5.77375459671021,5.813636830434689,-0.03988223372447841
67900.6930602046,224174.87151663,345,P02,perimeter_tin,,86.0,270.0,5.77063369750977,5.815102140335512,-0.04446844282574158
67900.4430602046,224174.87151663,346,P02,perimeter_tin,,86.25,270.0,5.77493095397949,5.816567450236562,-0.04163649625707144
67900.2013286323,224174.910867247,347,P02,perimeter_tin,,86.5,293.732939804153,5.79241514205933,5.817798272983509,-0.025383130924179653
67899.9724707925,224175.01148578,348,P02,perimeter_tin,,86.75,293.732939804153,5.72773838043213,5.818664005162191,-0.09092562473006094
67899.7436129527,224175.112104313,349,P02,perimeter_tin,,87.0,293.732939804153,5.67085933685303,5.819529737340872,-0.14867040048784208
67899.514755113,224175.212722846,350,P02,perimeter_tin,,87.25,293.732939804153,5.64297533035278,5.820395469519099,-0.17742013916631905
67899.2858972732,224175.313341379,351,P02,perimeter_tin,,87.5,293.732939804153,5.66339302062988,5.82126120169778,-0.1578681810678999
67899.0570394335,224175.413959912,352,P02,perimeter_tin,,87.75,293.732939804153,5.66983318328857,5.822126933875779,-0.1522937505872095
67898.8281815937,224175.514578445,353,P02,perimeter_tin,,88.0,293.732939804153,5.68215322494507,5.822992666054688,-0.14083944110961788
67898.599323754,224175.615196978,354,P02,perimeter_tin,,88.25,293.732939804153,5.66998815536499,5.823858398232687,-0.15387024286769702
67898.3855988108,224175.74227314,355,P02,perimeter_tin,,88.5,305.803344107663,5.67744541168213,5.824510358555017,-0.14706494687288707
67898.1828413918,224175.888524393,356,P02,perimeter_tin,,88.75,305.803344107663,5.67553329467773,5.825007388331642,-0.14947409365391184
67897.9800839727,224176.034775646,357,P02,perimeter_tin,,89.0,305.803344107663,5.68137359619141,5.825504418108721,-0.14413082191731164
67897.7773265537,224176.181026899,358,P02,perimeter_tin,,89.25,305.803344107663,5.67560720443726,5.826001447885574,-0.15039424344831342
67897.5745691347,224176.327278152,359,P02,perimeter_tin,,89.5,305.803344107663,5.68444585800171,5.826498477662199,-0.14205261966048877
67897.4725405379,224176.553328427,360,P02,perimeter_tin,,89.75,337.422973010043,5.68829345703125,5.826027874219562,-0.13773441718831236
67897.3765592563,224176.784169484,361,P02,perimeter_tin,,90.0,337.422973010043,5.68290996551514,5.825499178337168,-0.14258921282202763
67897.2805779747,224177.015010541,362,P02,perimeter_tin,,90.25,337.422973010043,5.69652128219604,5.8249704824547734,-0.12844920025873385
67897.1845966931,224177.245851598,363,P02,perimeter_tin,,90.5,337.422973010043,5.74354982376099,5.824441786572379,-0.0808919628113891
67897.0886154115,224177.476692655,364,P02,perimeter_tin,,90.75,337.422973010043,5.76915788650513,5.8239130906899845,-0.05475520418485491
67896.9926341299,224177.707533712,365,P02,perimeter_tin,,91.0,337.422973010043,5.79464149475098,5.823384394807817,-0.02874290005683733
67896.8966528484,224177.938374769,366,P02,perimeter_tin,,91.25,337.422973010043,5.80730819702148,5.822855698924741,-0.01554750190326093
67896.8006715668,224178.169215826,367,P02,perimeter_tin,,91.5,337.422973010043,5.81687545776367,5.822327003042801,-0.005451545279131054
67896.7046902852,224178.400056883,368,P02,perimeter_tin,,91.75,337.422973010043,5.82185554504395,5.821798307160407,5.723788354305981e-05
67896.6087090036,224178.63089794,369,P02,perimeter_tin,,92.0,337.422973010043,5.82247447967529,5.82126961127824,0.0012048683970506957
