X,Y,fid,pile_id,base_mode,notes,distance,angle,dsm_1,plane_predicted_m,plane_residual_m
67896.512727722,224178.861738997,370,P02,perimeter_tin,,92.25,337.422973010043,5.82020235061646,5.820740915395845,-0.0005385647793847426
67896.4167464404,224179.092580054,371,P02,perimeter_tin,,92.5,337.422973010043,5.8181209564209,5.820212219513223,-0.0020912630923231035
67896.3322369155,224179.326983883,372,P02,perimeter_tin,,92.75,348.07067782282,5.81020164489746,5.8195994424663695,-0.00939779756890946
67896.2805606834,224179.571584715,373,P02,perimeter_tin,,93.0,348.07067782282,5.80783987045288,5.818746016878322,-0.010906146425441854
67896.2288844513,224179.816185547,374,P02,perimeter_tin,,93.25,348.07067782282,5.80789947509766,5.817892591290274,-0.009993116192614337
67896.1772082192,224180.060786379,375,P02,perimeter_tin,,93.5,348.07067782282,5.80411005020142,5.8170391657022265,-0.012929115500806887
67896.1255319871,224180.305387211,376,P02,perimeter_tin,,93.75,348.07067782282,5.81197309494019,5.816185740114179,-0.004212645173988783
67896.0738557549,224180.549988043,377,P02,perimeter_tin,,94.0,348.07067782282,5.80477237701416,5.815332314527041,-0.010559937512880424
67896.0221795228,224180.794588875,378,P02,perimeter_tin,,94.25,348.07067782282,5.81154870986938,5.814478888938993,-0.0029301790696125707
67895.9705032907,224181.039189707,379,P02,perimeter_tin,,94.5,348.07067782282,5.81510162353516,5.813625463351173,0.0014761601839872185
67895.9188270586,224181.283790539,380,P02,perimeter_tin,,94.75,348.07067782282,5.81498575210571,5.8127720377628975,0.0022137143428127004
67895.8671508264,224181.528391371,381,P02,perimeter_tin,,95.0,348.07067782282,5.81590890884399,5.811918612175759,0.003990296668230364
67895.8154745943,224181.772992203,382,P02,perimeter_tin,,95.25,348.07067782282,5.79970264434814,5.811065186587712,-0.01136254223957156
67895.7637983622,224182.017593035,383,P02,perimeter_tin,,95.5,348.07067782282,5.79641914367676,5.810211760999664,-0.013792617322904377
67895.7121221301,224182.262193867,384,P02,perimeter_tin,,95.75,348.07067782282,5.78921699523926,5.809358335411616,-0.020141340172356692
67895.660445898,224182.506794699,385,P02,perimeter_tin,,96.0,348.07067782282,5.77741384506226,5.808504909823796,-0.03109106476153567
67895.7468641169,224182.733306872,386,P02,perimeter_tin,,96.25,26.8544213401943,5.78160667419434,5.806927590891064,-0.02532091669672365
67895.8597954028,224182.956346161,387,P02,perimeter_tin,,96.5,26.8544213401943,5.7926721572876,5.8052112900384145,-0.012539132750814197
67895.9727266886,224183.179385451,388,P02,perimeter_tin,,96.75,26.8544213401943,5.80936002731323,5.803494989181672,0.005865038131557476
67896.0856579745,224183.40242474,389,P02,perimeter_tin,,97.0,26.8544213401943,5.83573341369629,5.801778688329023,0.03395472536726718
67896.1985892603,224183.62546403,390,P02,perimeter_tin,,97.25,26.8544213401943,5.86509275436401,5.8000623874722805,0.06503036689172959
67896.3463708604,224183.818337059,391,P02,perimeter_tin,,97.5,54.9041832131855,5.85864067077637,5.798284426877217,0.06035624389915295
67896.5509187846,224183.962073438,392,P02,perimeter_tin,,97.75,54.9041832131855,5.8275785446167,5.796406031121023,0.031172513495676846
67896.7554667088,224184.105809818,393,P02,perimeter_tin,,98.0,54.9041832131855,5.80988883972168,5.794527635360282,0.01536120436139754
67896.960014633,224184.249546197,394,P02,perimeter_tin,,98.25,54.9041832131855,5.81677579879761,5.792649239603861,0.024126559193748953
67897.1645625572,224184.393282576,395,P02,perimeter_tin,,98.5,54.9041832131855,5.82379674911499,5.7907708438476675,0.03302590526732274
67897.3691104814,224184.537018955,396,P02,perimeter_tin,,98.75,54.9041832131855,5.83181667327881,5.788892448091474,0.04292422518733652
67897.5736584057,224184.680755334,397,P02,perimeter_tin,,99.0,54.9041832131855,5.83630037307739,5.7870140523348255,0.04928632074256445
67897.7782063299,224184.824491713,398,P02,perimeter_tin,,99.25,54.9041832131855,5.8468861579895,5.785135656578859,0.06175050141064098
67897.9800540412,224184.969995669,399,P02,perimeter_tin,,99.5,11.5138311846473,5.85756731033325,5.783264731472173,0.0743025788610776
67898.0299551617,224185.214964806,400,P02,perimeter_tin,,99.75,11.5138311846473,5.83980941772461,5.781814195577681,0.057995222146929315
67898.0798562823,224185.459933943,401,P02,perimeter_tin,,100.0,11.5138311846473,5.84381437301636,5.780363659682735,0.06345071333362551
67898.1297574028,224185.70490308,402,P02,perimeter_tin,,100.25,11.5138311846473,5.86781549453735,5.778913123788016,0.08890237074933438
67898.1796585233,224185.949872217,403,P02,perimeter_tin,,100.5,11.5138311846473,5.87919807434082,5.777462587893751,0.10173548644706898
67898.2295596439,224186.194841355,404,P02,perimeter_tin,,100.75,11.5138311846473,5.88057994842529,5.77601205199403,0.10456789643126019
67898.2794607644,224186.439810492,405,P02,perimeter_tin,,101.0,11.5138311846473,5.85437917709351,5.7745615160995385,0.0798176609939718
67898.3669996397,224186.657203072,406,P02,perimeter_tin,,101.25,60.9453959022499,5.84152984619141,5.773020740187576,0.06850910600383386
67898.5855389588,224186.778613805,407,P02,perimeter_tin,,101.5,60.9453959022499,5.82342147827148,5.77116587853061,0.05225559974087002
67898.8040782778,224186.900024537,408,P02,perimeter_tin,,101.75,60.9453959022499,5.7831768989563,5.769311016878646,0.013865882077653602
67899.0211620989,224187.007240472,409,P02,perimeter_tin,,102.0,130.763605200461,5.76564788818359,5.767531789942495,-0.001883901758905182
67899.2105145893,224186.844005567,410,P02,perimeter_tin,,102.25,130.763605200461,5.77203941345215,5.767193617235762,0.004845796216388365
67899.3998670797,224186.680770661,411,P02,perimeter_tin,,102.5,130.763605200461,5.7748818397522,5.7668554445340305,0.008026395218169391
67899.6300960308,224186.648154032,412,P02,perimeter_tin,,102.75,83.990994043543,5.78568458557129,5.7656602075255705,0.020024378045719438
67899.878722394,224186.674325228,413,P02,perimeter_tin,,103.0,83.990994043543,5.79306316375732,5.764079228582887,0.028983935174433206
67900.0816215599,224186.766480791,414,P02,perimeter_tin,,103.25,26.565051177078,5.81066513061523,5.762454336874271,0.04821079374095927
67900.1934249588,224186.990087589,415,P02,perimeter_tin,,103.5,26.565051177078,5.81098651885986,5.760741964027375,0.05024455483248502
67900.3052283576,224187.213694386,416,P02,perimeter_tin,,103.75,26.565051177078,5.81578254699707,5.759029591185481,0.056752955811589345
67900.4170317565,224187.437301184,417,P02,perimeter_tin,,104.0,26.565051177078,5.80309247970581,5.757317218338358,0.045775261367452025
67900.6462942137,224187.510469191,418,P02,perimeter_tin,,104.25,77.4711922870295,5.76814365386963,5.755627565778468,0.01251608809116167
67900.8656587423,224187.423414635,419,P02,perimeter_tin,,104.5,122.347443499228,5.74167919158936,5.754753354581226,-0.013074162991865812
67901.0768635112,224187.289651615,420,P02,perimeter_tin,,104.75,122.347443499228,5.73066759109497,5.754147776684931,-0.023480185589961344
67901.252424048,224187.11772738,421,P02,perimeter_tin,,105.0,143.746162263024,5.7436375617981,5.753931519378057,-0.010293957579956547
67901.4387512942,224187.028533051,422,P02,perimeter_tin,,105.25,74.0546040993834,5.76653337478638,5.753261063052605,0.013272311733774522
67901.6791322811,224187.097213333,423,P02,perimeter_tin,,105.5,74.0546040993834,5.78023433685303,5.7515274571478585,0.028706879705171495
67901.919513268,224187.165893614,424,P02,perimeter_tin,,105.75,74.0546040993834,5.81651878356934,5.749793851247659,0.06672493232168097
67902.159894255,224187.234573896,425,P02,perimeter_tin,,106.0,74.0546040993834,5.83460569381714,5.748060245342458,0.08654544847468149
67902.4002752419,224187.303254178,426,P02,perimeter_tin,,106.25,74.0546040993834,5.81968641281128,5.746326639437484,0.07335977337379607
67902.6406562288,224187.37193446,427,P02,perimeter_tin,,106.5,74.0546040993834,5.80598258972168,5.7445930335327375,0.06138955618894215
67902.8810372157,224187.440614742,428,P02,perimeter_tin,,106.75,74.0546040993834,5.79042291641235,5.742859427627991,0.04756348878435901
67903.1214182026,224187.509295024,429,P02,perimeter_tin,,107.0,74.0546040993834,5.79579401016235,5.741125821723017,0.054668188439332965
67903.3617991895,224187.577975306,430,P02,perimeter_tin,,107.25,74.0546040993834,5.79623603820801,5.73939221581827,0.056843822389739174
67903.5465582065,224187.714376046,431,P02,perimeter_tin,,107.5,27.1496816971354,5.78663110733032,5.737664485680398,0.04896662164992183
67903.6606373684,224187.936830412,432,P02,perimeter_tin,,107.75,27.1496816971354,5.76014852523804,5.7359442219840275,0.024204303254012238
67903.7747165303,224188.159284778,433,P02,perimeter_tin,,108.0,27.1496816971354,5.76441717147827,5.734223958287657,0.03019321319061241
67903.8319292674,224188.400041003,434,P02,perimeter_tin,,108.25,8.5307656095072,5.74662971496582,5.732750483142354,0.013879231823466398
67903.8690143806,224188.647275091,435,P02,perimeter_tin,,108.5,8.5307656095072,5.76960802078247,5.731364357734037,0.03824366304843263
67903.9060994938,224188.894509179,436,P02,perimeter_tin,,108.75,8.5307656095072,5.75437068939209,5.729978232325948,0.024392457066142015
67903.9431846071,224189.141743267,437,P02,perimeter_tin,,109.0,8.5307656095072,5.71403121948242,5.728592106916949,-0.01456088743452888
67904.0962671923,224189.339335892,438,P02,perimeter_tin,,109.25,37.806529944845,5.68146419525146,5.726760764822529,-0.04529656957106898
67904.2495164681,224189.53685718,439,P02,perimeter_tin,,109.5,37.806529944845,5.66400289535522,5.724928782949291,-0.06092588759407125
67904.4027657438,224189.734378469,440,P02,perimeter_tin,,109.75,37.806529944845,5.66978740692139,5.723096801071961,-0.053309394150570455
67904.5560150195,224189.931899758,441,P02,perimeter_tin,,110.0,37.806529944845,5.73669481277466,5.721264819194175,0.015429993580484691
67904.7110417639,224190.128014497,442,P02,perimeter_tin,,110.25,38.9041384549,5.74976062774658,5.7194290683933104,0.03033155935326981
67904.8680465809,224190.322563944,443,P02,perimeter_tin,,110.5,38.9041384549,5.70866727828979,5.717589123308699,-0.008921845018909025
67905.025051398,224190.517113391,444,P02,perimeter_tin,,110.75,38.9041384549,5.67775821685791,5.715749178223859,-0.03799096136594926
67905.1820562151,224190.711662839,445,P02,perimeter_tin,,111.0,38.9041384549,5.66038179397583,5.713909233134018,-0.05352743915818792
67905.3390610321,224190.906212286,446,P02,perimeter_tin,,111.25,38.9041384549,5.69617319107056,5.712069288049861,-0.015896096979300722
67905.3850163431,224191.150630298,447,P02,perimeter_tin,,111.5,9.46232220766006,5.72682619094849,5.71064448484799,0.016181706100500293
67905.4261160899,224191.397228779,448,P02,perimeter_tin,,111.75,9.46232220766006,5.70397186279297,5.70923783344324,-0.005265970650270013
67905.4672158367,224191.64382726,449,P02,perimeter_tin,,112.0,9.46232220766006,5.64323043823242,5.7078311820389445,-0.06460074380652436
67905.6644852715,224191.792519591,450,P02,perimeter_tin,,112.25,54.706652409185,5.64820957183838,5.705972018761258,-0.057762446922878574
67905.8685364409,224191.936960306,451,P02,perimeter_tin,,112.5,54.706652409185,5.65892124176025,5.704093204965375,-0.0451719632051244
67906.0725876103,224192.081401022,452,P02,perimeter_tin,,112.75,54.706652409185,5.6535472869873,5.702214391164489,-0.04866710417718867
67906.2766387797,224192.225841737,453,P02,perimeter_tin,,113.0,54.706652409185,5.65793132781982,5.7003355773681506,-0.042404249548330775
67906.4806899491,224192.370282453,454,P02,perimeter_tin,,113.25,54.706652409185,5.66595649719238,5.698456763567492,-0.03250026637511194
67906.6847411185,224192.514723168,455,P02,perimeter_tin,,113.5,54.706652409185,5.70385074615479,5.696577949771381,0.0072727963834084974
67906.8993039396,224192.618449689,456,P02,perimeter_tin,,113.75,96.3401917467896,5.74251651763916,5.6948299946816405,0.04768652295751963
67907.1477748733,224192.590841807,457,P02,perimeter_tin,,114.0,96.3401917467896,5.71133899688721,5.693504158970427,0.017834837916782753
67907.3087834116,224192.70920407,458,P02,perimeter_tin,,114.25,21.8014094844862,5.60237455368042,5.6920009101716005,-0.08962635649118056
67907.4016310807,224192.941323242,459,P02,perimeter_tin,,114.5,21.8014094844862,5.49285840988159,5.690359400475245,-0.1975009905936549
67907.5551050843,224193.13729686,460,P02,perimeter_tin,,114.75,39.8055710922652,5.47676658630371,5.688533417787539,-0.21176683148382924
67907.7151511842,224193.32935218,461,P02,perimeter_tin,,115.0,39.8055710922652,5.46054983139038,5.686687437612818,-0.22613760622243806
67907.8761773801,224193.52004769,462,P02,perimeter_tin,,115.25,68.6293777297699,5.43968534469604,5.6848421411505115,-0.24515679645447186
67908.108988075,224193.611147527,463,P02,perimeter_tin,,115.5,68.6293777297699,5.46641302108765,5.683046921583809,-0.21663390049615927
67908.34179877,224193.702247364,464,P02,perimeter_tin,,115.75,68.6293777297699,5.479651927948,5.681251702016652,-0.2015997740686526
67908.5746094649,224193.793347201,465,P02,perimeter_tin,,116.0,68.6293777297699,5.49783515930176,5.679456482450178,-0.18162132314841806
67908.7348882074,224193.983918707,466,P02,perimeter_tin,,116.25,39.1736579713363,5.47532272338867,5.677616153200688,-0.20229342981201803
67908.8928064451,224194.177727454,467,P02,perimeter_tin,,116.5,39.1736579713363,5.46232080459595,5.675774355882822,-0.2134535512868725
67909.0507246829,224194.3715362,468,P02,perimeter_tin,,116.75,39.1736579713363,5.44499588012695,5.673932558569049,-0.22893667844209986
67909.2086429207,224194.565344947,469,P02,perimeter_tin,,117.0,39.1736579713363,5.41961050033569,5.672090761250274,-0.2524802609145844
67909.4267754828,224194.65367657,470,P02,perimeter_tin,,117.25,81.3843518155283,5.46747303009033,5.670394660038028,-0.20292162994769747
67909.6739543589,224194.691127915,471,P02,perimeter_tin,,117.5,81.3843518155283,5.55455684661865,5.668768840015218,-0.11421199339656862
67909.9211332349,224194.72857926,472,P02,perimeter_tin,,117.75,81.3843518155283,5.62682151794434,5.667143019993318,-0.040321502048978
67910.168312111,224194.766030605,473,P02,perimeter_tin,,118.0,81.3843518155283,5.67671346664429,5.665517199970509,0.01119626667378082
67910.415490987,224194.80348195,474,P02,perimeter_tin,,118.25,81.3843518155283,5.72096586227417,5.663891379948609,0.057074482325560894
67910.6626698631,224194.840933295,475,P02,perimeter_tin,,118.5,81.3843518155283,5.77290678024292,5.6622655599258,0.11064122031712031
67910.8646047306,224194.957244476,476,P02,perimeter_tin,,118.75,38.9275435933412,5.79232120513916,5.6605321282763725,0.13178907686278762
67911.0216890073,224195.151729771,477,P02,perimeter_tin,,119.0,38.9275435933412,5.71732616424561,5.658692020728267,0.05863414351734253
67911.1787732841,224195.346215067,478,P02,perimeter_tin,,119.25,38.9275435933412,5.57038402557373,5.656851913174933,-0.08646788760120305
67911.3358575609,224195.540700362,479,P02,perimeter_tin,,119.5,38.9275435933412,5.5610990524292,5.655011805626145,-0.09391275319694525
67911.4929418376,224195.735185657,480,P02,perimeter_tin,,119.75,38.9275435933412,5.57302713394165,5.65317169807804,-0.08014456413638982
67911.6500261144,224195.929670952,481,P02,perimeter_tin,,120.0,38.9275435933412,5.58771896362305,5.65133159052948,-0.06361262690642988
67911.783908793,224196.137225076,482,P02,perimeter_tin,,120.25,19.8552143697642,5.59171867370605,5.6495656922518265,-0.05784701854577623
67911.868819909,224196.372363551,483,P02,perimeter_tin,,120.5,19.8552143697642,5.57916688919067,5.647956427309964,-0.06878953811929378
67911.9537310249,224196.607502026,484,P02,perimeter_tin,,120.75,19.8552143697642,5.54917907714844,5.646347162368784,-0.09716808522034359
67912.0386421409,224196.842640501,485,P02,perimeter_tin,,121.0,19.8552143697642,5.5301456451416,5.644737897426694,-0.11459225228509418
67912.1235532568,224197.077778976,486,P02,perimeter_tin,,121.25,19.8552143697642,5.51494312286377,5.643128632485514,-0.12818550962174324
67912.2681634887,224197.273222538,487,P02,perimeter_tin,,121.5,47.3859440311858,5.50850772857666,5.64135710824462,-0.1328493796679595
67912.4521462416,224197.442486671,488,P02,perimeter_tin,,121.75,47.3859440311858,5.48659038543701,5.639478571400787,-0.15288818596377673
67912.667648466,224197.548420323,489,P02,perimeter_tin,,122.0,79.6951535303683,5.48708820343018,5.637714676374799,-0.1506264729446185
67912.9136159435,224197.593141683,490,P02,perimeter_tin,,122.25,79.6951535303683,5.4948673248291,5.636061588785196,-0.14119426395609658
67913.159583421,224197.637863042,491,P02,perimeter_tin,,122.5,79.6951535303683,5.50518178939819,5.6344085012001415,-0.12922671180195167
67913.3341369825,224197.798761092,492,P02,perimeter_tin,,122.75,37.1466866992844,5.51291704177856,5.632624780461811,-0.11970773868325058
67913.4851014045,224197.998034129,493,P02,perimeter_tin,,123.0,37.1466866992844,5.49653100967407,5.630797909543162,-0.13426689986909235
67913.6531083529,224198.173797943,494,P02,perimeter_tin,,123.25,70.9743939616839,5.45680141448975,5.628982284487165,-0.17218086999741544
67913.8894515984,224198.255295614,495,P02,perimeter_tin,,123.5,70.9743939616839,5.43135929107666,5.627211752540234,-0.1958524614635735
67914.1257948438,224198.336793285,496,P02,perimeter_tin,,123.75,70.9743939616839,5.43996572494507,5.625441220594212,-0.18547549564914156
67914.3621380892,224198.418290955,497,P02,perimeter_tin,,124.0,70.9743939616839,5.46597194671631,5.623670688652737,-0.15769874193642686
67914.4246956538,224198.538321349,498,P02,perimeter_tin,,124.25,314.028978069076,5.47420358657837,5.622736598770189,-0.1485330121918187
67914.2449485598,224198.712076874,499,P02,perimeter_tin,,124.5,314.028978069076,5.43101024627686,5.622968737353403,-0.1919584910765435
67914.0652014658,224198.885832398,500,P02,perimeter_tin,,124.75,314.028978069076,5.40798568725586,5.623200875941166,-0.21521518868530531
67914.1461975793,224199.093932235,501,P02,perimeter_tin,,125.0,30.9637565320735,5.41680765151978,5.621742378720228,-0.20493472720044803
67914.2748215182,224199.308305466,502,P02,perimeter_tin,,125.25,30.9637565320735,5.36378812789917,5.619975066908864,-0.25618693900969447
67914.4034454571,224199.522678698,503,P02,perimeter_tin,,125.5,30.9637565320735,5.32931518554688,5.618207755092726,-0.28889256954584575
67914.5320693959,224199.737051929,504,P02,perimeter_tin,,125.75,30.9637565320735,5.31322336196899,5.616440443282045,-0.303217081313055
67914.7090467028,224199.901043854,505,P02,perimeter_tin,,126.0,61.3895403343794,5.31033706665039,5.614627890578504,-0.30429082392811413
67914.928520596,224200.020756887,506,P02,perimeter_tin,,126.25,61.3895403343794,5.33939933776855,5.612775576771128,-0.27337623900257757
67915.1479944892,224200.140469919,507,P02,perimeter_tin,,126.5,61.3895403343794,5.33651494979858,5.610923262968299,-0.2744083131697188
67915.3206824313,224200.305729278,508,P02,perimeter_tin,,126.75,27.0720802383952,5.31557083129883,5.609129859662971,-0.2935590283641414
67915.4344601963,224200.528337948,509,P02,perimeter_tin,,127.0,27.0720802383952,5.27338409423828,5.607410633077734,-0.33402653883945366
67915.5482379612,224200.750946619,510,P02,perimeter_tin,,127.25,27.0720802383952,5.25030422210693,5.605691406488631,-0.35538718438170136
67915.6687068555,224200.969727641,511,P02,perimeter_tin,,127.5,32.4711922898938,5.2607593536377,5.603951056201595,-0.3431917025638951
67915.8029257286,224201.180643013,512,P02,perimeter_tin,,127.75,32.4711922898938,5.33413600921631,5.602167297630558,-0.2680312884142477
67915.9371446016,224201.391558385,513,P02,perimeter_tin,,128.0,32.4711922898938,5.58410263061523,5.6003835390602035,-0.01628090844497354
67916.0773588419,224201.597345527,514,P02,perimeter_tin,,128.25,48.6138807519977,5.71726179122925,5.598588883114871,0.11867290811437847
67916.264926657,224201.762628057,515,P02,perimeter_tin,,128.5,48.6138807519977,5.68254327774048,5.596708155770784,0.085835121969696
67916.452494472,224201.927910587,516,P02,perimeter_tin,,128.75,48.6138807519977,5.67218828201294,5.594827428427607,0.07736085358533362
67916.6400622871,224202.093193117,517,P02,perimeter_tin,,129.0,48.6138807519977,5.62163877487183,5.592946701083747,0.028692073788082695
67916.8276301022,224202.258475647,518,P02,perimeter_tin,,129.25,48.6138807519977,5.59671783447266,5.591065973739887,0.005651860732772462
67917.0151979172,224202.423758177,519,P02,perimeter_tin,,129.5,48.6138807519977,5.55847311019897,5.589185246396482,-0.03071213619751223
67917.2027657323,224202.589040707,520,P02,perimeter_tin,,129.75,48.6138807519977,5.5425066947937,5.587304519052623,-0.044797824258922425
67917.3903335473,224202.754323237,521,P02,perimeter_tin,,130.0,48.6138807519977,5.52905464172363,5.585423791709445,-0.05636914998581499
67917.5779013624,224202.919605767,522,P02,perimeter_tin,,130.25,48.6138807519977,5.51691055297852,5.583543064365358,-0.06663251138683801
67917.7889464481,224203.052234429,523,P02,perimeter_tin,,130.5,59.9558399298395,5.52957344055176,5.581679097192136,-0.05210565664037681
67918.0053563924,224203.177401262,524,P02,perimeter_tin,,130.75,59.9558399298395,5.53533315658569,5.579818959932709,-0.044485803347019015
67918.2217663367,224203.302568095,525,P02,perimeter_tin,,131.0,59.9558399298395,5.53636312484741,5.577958822673281,-0.041595697825870914
67918.438176281,224203.427734927,526,P02,perimeter_tin,,131.25,59.9558399298395,5.53821086883545,5.576098685418856,-0.03788781658340579
67918.6545862253,224203.55290176,527,P02,perimeter_tin,,131.5,59.9558399298395,5.54447078704834,5.574238548159428,-0.029767761111088475
67918.8709961697,224203.678068593,528,P02,perimeter_tin,,131.75,59.9558399298395,5.54847145080566,5.572378410899319,-0.023906960093659002
67919.087406114,224203.803235425,529,P02,perimeter_tin,,132.0,59.9558399298395,5.56394481658936,5.5705182736444385,-0.006573457055078613
67919.3038160583,224203.928402258,530,P02,perimeter_tin,,132.25,59.9558399298395,5.57105731964111,5.568658136385011,0.0023991832560987802
67919.5202260026,224204.053569091,531,P02,perimeter_tin,,132.5,59.9558399298395,5.578857421875,5.566797999125583,0.012059422749416626
67919.7366359469,224204.178735923,532,P02,perimeter_tin,,132.75,59.9558399298395,5.56844663619995,5.564937861870931,0.003508774329019637
67919.9530458913,224204.303902756,533,P02,perimeter_tin,,133.0,59.9558399298395,5.56636476516724,5.563077724611048,0.003287040556191556
67920.1694558356,224204.429069589,534,P02,perimeter_tin,,133.25,59.9558399298395,5.57785320281982,5.561217587351393,0.0166356154684264
67920.3858657799,224204.554236421,535,P02,perimeter_tin,,133.5,59.9558399298395,5.59594917297363,5.559357450096741,0.0365917228768895
67920.6082131404,224204.668123001,536,P02,perimeter_tin,,133.75,64.5235737102448,5.59537696838379,5.557515837858773,0.03786113052501694
67920.8339037246,224204.775657926,537,P02,perimeter_tin,,134.0,64.5235737102448,5.61456489562988,5.555684656646463,0.05888023898341732
67921.0595943089,224204.883192851,538,P02,perimeter_tin,,134.25,64.5235737102448,5.62197637557983,5.553853475433243,0.06812290014658728
67921.2852848931,224204.990727777,539,P02,perimeter_tin,,134.5,64.5235737102448,5.62708234786987,5.552022294215703,0.07506005365416701
67921.5109754773,224205.098262702,540,P02,perimeter_tin,,134.75,64.5235737102448,5.62830114364624,5.550191113003166,0.07811003064307442
67921.7366660616,224205.205797628,541,P02,perimeter_tin,,135.0,64.5235737102448,5.6208348274231,5.548359931785626,0.07247489563747411
67921.9623566458,224205.313332553,542,P02,perimeter_tin,,135.25,64.5235737102448,5.6248836517334,5.5465287505730885,0.07835490116031174
67922.1880472301,224205.420867479,543,P02,perimeter_tin,,135.5,64.5235737102448,5.60293436050415,5.544697569355094,0.058236791149056444
67922.4137378143,224205.528402404,544,P02,perimeter_tin,,135.75,64.5235737102448,5.59100961685181,5.542866388142556,0.048143228709253805
67922.6394283985,224205.635937329,545,P02,perimeter_tin,,136.0,64.5235737102448,5.58658981323242,5.541035206930019,0.04555460630240127
67922.8651189828,224205.743472255,546,P02,perimeter_tin,,136.25,64.5235737102448,5.56974601745605,5.539204025712024,0.030541991744025943
